"neighborhood_id","district_id","city_id","city_name","city_slug","district_name","district_slug","neighborhood_name","neighborhood_slug","sort_order"
"19186","598","53","Malatya","malatya","Akçadağ","ak-ada","Develi","develi","220"
"19187","598","53","Malatya","malatya","Akçadağ","ak-ada","Dümüklü","d-m-kl","230"
"19188","598","53","Malatya","malatya","Akçadağ","ak-ada","Doğanlar","do-anlar","240"
"19189","598","53","Malatya","malatya","Akçadağ","ak-ada","Doğantepe","do-antepe","250"
"19190","598","53","Malatya","malatya","Akçadağ","ak-ada","Doğu","do-u","260"
"19191","598","53","Malatya","malatya","Akçadağ","ak-ada","Durulova","durulova","270"
"19192","598","53","Malatya","malatya","Akçadağ","ak-ada","Dutlu","dutlu","280"
"19193","598","53","Malatya","malatya","Akçadağ","ak-ada","Eğin","e-in","290"
"19194","598","53","Malatya","malatya","Akçadağ","ak-ada","Esenbey","esenbey","300"
"19195","598","53","Malatya","malatya","Akçadağ","ak-ada","Esenli","esenli","310"
"19196","598","53","Malatya","malatya","Akçadağ","ak-ada","Çevirme","evirme","320"
"19197","598","53","Malatya","malatya","Akçadağ","ak-ada","Şeyhler","eyhler","330"
"19198","598","53","Malatya","malatya","Akçadağ","ak-ada","Fatih","fatih","340"
"19199","598","53","Malatya","malatya","Akçadağ","ak-ada","Gölpınar","g-lp-nar","350"
"19200","598","53","Malatya","malatya","Akçadağ","ak-ada","Güneşli","g-ne-li","360"
"19201","598","53","Malatya","malatya","Akçadağ","ak-ada","Gürkaynak","g-rkaynak","370"
"19202","598","53","Malatya","malatya","Akçadağ","ak-ada","Hançerli","han-erli","380"
"19203","598","53","Malatya","malatya","Akçadağ","ak-ada","Hartut","hartut","390"
"19204","598","53","Malatya","malatya","Akçadağ","ak-ada","Harunuşağı","harunu-a","400"
"19205","598","53","Malatya","malatya","Akçadağ","ak-ada","Ilıcak","il-cak","410"
"19206","598","53","Malatya","malatya","Akçadağ","ak-ada","Kadıibrahim","kad-ibrahim","420"
"19207","598","53","Malatya","malatya","Akçadağ","ak-ada","Kahyalı","kahyal","430"
"19208","598","53","Malatya","malatya","Akçadağ","ak-ada","Karamağara","karama-ara","440"
"19209","598","53","Malatya","malatya","Akçadağ","ak-ada","Karapınar","karap-nar","450"
"19210","598","53","Malatya","malatya","Akçadağ","ak-ada","Kasımuşağı","kas-mu-a","460"
"19211","598","53","Malatya","malatya","Akçadağ","ak-ada","Kayadibi","kayadibi","470"
"19212","598","53","Malatya","malatya","Akçadağ","ak-ada","Keklikpınarı","keklikp-nar","480"
"19213","598","53","Malatya","malatya","Akçadağ","ak-ada","Keller","keller","490"
"19214","598","53","Malatya","malatya","Akçadağ","ak-ada","Kepez","kepez","500"
"19215","598","53","Malatya","malatya","Akçadağ","ak-ada","İkinciler","kinciler","510"
"19216","598","53","Malatya","malatya","Akçadağ","ak-ada","Küçükkürne","k-kk-rne","520"
"19217","598","53","Malatya","malatya","Akçadağ","ak-ada","Kültür","k-lt-r","530"
"19218","598","53","Malatya","malatya","Akçadağ","ak-ada","Kömekavak","k-mekavak","540"
"19219","598","53","Malatya","malatya","Akçadağ","ak-ada","Kolköy","kolk-y","550"
"19220","598","53","Malatya","malatya","Akçadağ","ak-ada","Kotangölü","kotang-l","560"
"19221","598","53","Malatya","malatya","Akçadağ","ak-ada","Kozluca","kozluca","570"
"19222","598","53","Malatya","malatya","Akçadağ","ak-ada","Kurtuşağı","kurtu-a","580"
"19223","598","53","Malatya","malatya","Akçadağ","ak-ada","Levent","levent","590"
"19224","598","53","Malatya","malatya","Akçadağ","ak-ada","Mezra","mezra","600"
"19225","598","53","Malatya","malatya","Akçadağ","ak-ada","Mihmanlı","mihmanl","610"
"19226","598","53","Malatya","malatya","Akçadağ","ak-ada","Muratlı","muratl","620"
"19227","598","53","Malatya","malatya","Akçadağ","ak-ada","Çobanuşağı","obanu-a","630"
"19228","598","53","Malatya","malatya","Akçadağ","ak-ada","Ortaköy","ortak-y","640"
"19229","598","53","Malatya","malatya","Akçadağ","ak-ada","Ören","ren","650"
"19230","598","53","Malatya","malatya","Akçadağ","ak-ada","Resuluşağı","resulu-a","660"
"19231","598","53","Malatya","malatya","Akçadağ","ak-ada","Sahilköy","sahilk-y","670"
"19232","598","53","Malatya","malatya","Akçadağ","ak-ada","Sakalıuzun","sakal-uzun","680"
"19233","598","53","Malatya","malatya","Akçadağ","ak-ada","Sarıhacı","sar-hac","690"
"19234","598","53","Malatya","malatya","Akçadağ","ak-ada","Taşevler","ta-evler","700"
"19235","598","53","Malatya","malatya","Akçadağ","ak-ada","Taşolar","ta-olar","710"
"19236","598","53","Malatya","malatya","Akçadağ","ak-ada","Tataruşağı","tataru-a","720"
"19237","598","53","Malatya","malatya","Akçadağ","ak-ada","Yalınbudak","yal-nbudak","730"
"19238","598","53","Malatya","malatya","Akçadağ","ak-ada","Yalınkaya","yal-nkaya","740"
"19239","598","53","Malatya","malatya","Akçadağ","ak-ada","Yağmurlu","ya-murlu","750"
"19240","598","53","Malatya","malatya","Akçadağ","ak-ada","Yaylımlı","yayl-ml","760"
"19241","598","53","Malatya","malatya","Akçadağ","ak-ada","Yukarıörükçü","yukar-r-k","770"
"19242","599","53","Malatya","malatya","Arapgir","arapgir","Aşağıçörenge","a-a-renge","10"
"19243","599","53","Malatya","malatya","Arapgir","arapgir","Aşağıulupınar","a-a-ulup-nar","20"
"19244","599","53","Malatya","malatya","Arapgir","arapgir","Aşağıyenice","a-a-yenice","30"
"19245","599","53","Malatya","malatya","Arapgir","arapgir","Çakırsu","ak-rsu","40"
"19246","599","53","Malatya","malatya","Arapgir","arapgir","Aktaş","akta","50"
"19247","599","53","Malatya","malatya","Arapgir","arapgir","Alıçlı","al-l","60"
"19248","599","53","Malatya","malatya","Arapgir","arapgir","Şağıluşağı","a-lu-a","70"
"19249","599","53","Malatya","malatya","Arapgir","arapgir","Çarşı","ar","80"
"19250","599","53","Malatya","malatya","Arapgir","arapgir","Çaybaşı","ayba","90"
"19251","599","53","Malatya","malatya","Arapgir","arapgir","Berenge","berenge","100"
"19252","599","53","Malatya","malatya","Arapgir","arapgir","Boğazlı","bo-azl","110"
"19253","599","53","Malatya","malatya","Arapgir","arapgir","Bostancık","bostanc-k","120"
"19254","599","53","Malatya","malatya","Arapgir","arapgir","Budak","budak","130"
"19255","599","53","Malatya","malatya","Arapgir","arapgir","Cömertli","c-mertli","140"
"19256","599","53","Malatya","malatya","Arapgir","arapgir","Deregezen","deregezen","150"
"19257","599","53","Malatya","malatya","Arapgir","arapgir","Düzce","d-zce","160"
"19258","599","53","Malatya","malatya","Arapgir","arapgir","Eğnir","e-nir","170"
"19259","599","53","Malatya","malatya","Arapgir","arapgir","Esikli","esikli","180"
"19260","599","53","Malatya","malatya","Arapgir","arapgir","Eskiarapgir","eskiarapgir","190"
"19261","599","53","Malatya","malatya","Arapgir","arapgir","Gebeli","gebeli","200"
"19262","599","53","Malatya","malatya","Arapgir","arapgir","Günyüzü","g-ny-z","210"
"19263","599","53","Malatya","malatya","Arapgir","arapgir","Göz","g-z","220"
"19264","599","53","Malatya","malatya","Arapgir","arapgir","Gözeli","g-zeli","230"
"19265","599","53","Malatya","malatya","Arapgir","arapgir","Hezenek","hezenek","240"
"19266","599","53","Malatya","malatya","Arapgir","arapgir","Şıhlar","hlar","250"
"19267","599","53","Malatya","malatya","Arapgir","arapgir","Hocaali","hocaali","260"
"19268","599","53","Malatya","malatya","Arapgir","arapgir","Çimen","imen","270"
"19269","599","53","Malatya","malatya","Arapgir","arapgir","Çiğnir","i-nir","280"
"19270","599","53","Malatya","malatya","Arapgir","arapgir","Kayakesen","kayakesen","290"
"19271","599","53","Malatya","malatya","Arapgir","arapgir","Kaynak","kaynak","300"
"19272","599","53","Malatya","malatya","Arapgir","arapgir","Kazanç","kazan","310"
"19273","599","53","Malatya","malatya","Arapgir","arapgir","Kılıçlı","k-l-l","320"
"19274","599","53","Malatya","malatya","Arapgir","arapgir","Konducak","konducak","330"
"19275","599","53","Malatya","malatya","Arapgir","arapgir","Koru","koru","340"
"19276","599","53","Malatya","malatya","Arapgir","arapgir","Köseoğlu","k-seo-lu","350"
"19277","599","53","Malatya","malatya","Arapgir","arapgir","Meşeli","me-eli","360"
"19278","599","53","Malatya","malatya","Arapgir","arapgir","Mehmetakif","mehmetakif","370"
"19279","599","53","Malatya","malatya","Arapgir","arapgir","Çobanlı","obanl","380"
"19280","599","53","Malatya","malatya","Arapgir","arapgir","Onar","onar","390"
"19281","599","53","Malatya","malatya","Arapgir","arapgir","Ormansırtı","ormans-rt","400"
"19282","599","53","Malatya","malatya","Arapgir","arapgir","Osmanpaşa","osmanpa-a","410"
"19283","599","53","Malatya","malatya","Arapgir","arapgir","Pacalı","pacal","420"
"19284","599","53","Malatya","malatya","Arapgir","arapgir","Pirali","pirali","430"
"19285","599","53","Malatya","malatya","Arapgir","arapgir","Sekizsu","sekizsu","440"
"19286","599","53","Malatya","malatya","Arapgir","arapgir","Selamlı","selaml","450"
"19287","599","53","Malatya","malatya","Arapgir","arapgir","Serge","serge","460"
"19288","599","53","Malatya","malatya","Arapgir","arapgir","Sinikli","sinikli","470"
"19289","599","53","Malatya","malatya","Arapgir","arapgir","Sipahiuşağı","sipahiu-a","480"
"19290","599","53","Malatya","malatya","Arapgir","arapgir","Suceyin","suceyin","490"
"19291","599","53","Malatya","malatya","Arapgir","arapgir","Sugeçti","suge-ti","500"
"19292","599","53","Malatya","malatya","Arapgir","arapgir","Taşdelen","ta-delen","510"
"19293","599","53","Malatya","malatya","Arapgir","arapgir","Taşdibek","ta-dibek","520"
"19294","599","53","Malatya","malatya","Arapgir","arapgir","Tarhan","tarhan","530"
"19295","599","53","Malatya","malatya","Arapgir","arapgir","Ulaçlı","ula-l","540"
"19296","599","53","Malatya","malatya","Arapgir","arapgir","Yaylacık","yaylac-k","550"
"19297","599","53","Malatya","malatya","Arapgir","arapgir","Yazılı","yaz-l","560"
"19298","599","53","Malatya","malatya","Arapgir","arapgir","Yeşilyayla","ye-ilyayla","570"
"19299","599","53","Malatya","malatya","Arapgir","arapgir","Yeni","yeni","580"
"19300","599","53","Malatya","malatya","Arapgir","arapgir","Yukarıçörenge","yukar-renge","590"
"19301","599","53","Malatya","malatya","Arapgir","arapgir","Yukarıulupınar","yukar-ulup-nar","600"
"19302","599","53","Malatya","malatya","Arapgir","arapgir","Yukarıyabanlı","yukar-yabanl","610"
"19303","599","53","Malatya","malatya","Arapgir","arapgir","Yukarıyenice","yukar-yenice","620"
"19304","599","53","Malatya","malatya","Arapgir","arapgir","Zöhrap","z-hrap","630"
"19305","600","53","Malatya","malatya","Arguvan","arguvan","Aşağısülmenli","a-a-s-lmenli","10"
"19306","600","53","Malatya","malatya","Arguvan","arguvan","Çakmak","akmak","20"
"19307","600","53","Malatya","malatya","Arguvan","arguvan","Akören","ak-ren","30"
"19308","600","53","Malatya","malatya","Arguvan","arguvan","Alhasuşağı","alhasu-a","40"
"19309","600","53","Malatya","malatya","Arguvan","arguvan","Armutlu","armutlu","50"
"19310","600","53","Malatya","malatya","Arguvan","arguvan","Asar","asar","60"
"19311","600","53","Malatya","malatya","Arguvan","arguvan","Asmaca","asmaca","70"
"19312","600","53","Malatya","malatya","Arguvan","arguvan","Çavuşköy","avu-k-y","80"
"19313","600","53","Malatya","malatya","Arguvan","arguvan","Çayırlı","ay-rl","90"
"19314","600","53","Malatya","malatya","Arguvan","arguvan","Bahçeli","bah-eli","100"
"19315","600","53","Malatya","malatya","Arguvan","arguvan","Bahçelievler","bah-elievler","110"
"19316","600","53","Malatya","malatya","Arguvan","arguvan","Bozan","bozan","120"
"19317","600","53","Malatya","malatya","Arguvan","arguvan","Dolaylı","dolayl","130"
"19318","600","53","Malatya","malatya","Arguvan","arguvan","Doydum","doydum","140"
"19319","600","53","Malatya","malatya","Arguvan","arguvan","Ermişli","ermi-li","150"
"19320","600","53","Malatya","malatya","Arguvan","arguvan","Çevreli","evreli","160"
"19321","600","53","Malatya","malatya","Arguvan","arguvan","Eymir","eymir","170"
"19322","600","53","Malatya","malatya","Arguvan","arguvan","Göçeruşağı","g-eru-a","180"
"19323","600","53","Malatya","malatya","Arguvan","arguvan","Gökağaç","g-ka-a","190"
"19324","600","53","Malatya","malatya","Arguvan","arguvan","Gümüşlü","g-m-l","200"
"19325","600","53","Malatya","malatya","Arguvan","arguvan","Güngören","g-ng-ren","210"
"19326","600","53","Malatya","malatya","Arguvan","arguvan","Gürge","g-rge","220"
"19327","600","53","Malatya","malatya","Arguvan","arguvan","Güveçli","g-ve-li","230"
"19328","600","53","Malatya","malatya","Arguvan","arguvan","Hakverdi","hakverdi","240"
"19329","600","53","Malatya","malatya","Arguvan","arguvan","Çiftlik","iftlik","250"
"19330","600","53","Malatya","malatya","Arguvan","arguvan","Karababa","karababa","260"
"19331","600","53","Malatya","malatya","Arguvan","arguvan","Karahüyük","karah-y-k","270"
"19332","600","53","Malatya","malatya","Arguvan","arguvan","Kömürlük","k-m-rl-k","280"
"19333","600","53","Malatya","malatya","Arguvan","arguvan","Koçak","ko-ak","290"
"19334","600","53","Malatya","malatya","Arguvan","arguvan","Konakbaşı","konakba","300"
"19335","600","53","Malatya","malatya","Arguvan","arguvan","Kuruttaş","kurutta","310"
"19336","600","53","Malatya","malatya","Arguvan","arguvan","Kuyudere","kuyudere","320"
"19337","600","53","Malatya","malatya","Arguvan","arguvan","Kızık","k-z-k","330"
"19338","600","53","Malatya","malatya","Arguvan","arguvan","Kızıluşağı","k-z-lu-a","340"
"19339","600","53","Malatya","malatya","Arguvan","arguvan","İçmece","mece","350"
"19340","600","53","Malatya","malatya","Arguvan","arguvan","Morhamam","morhamam","360"
"19341","600","53","Malatya","malatya","Arguvan","arguvan","Narmikan","narmikan","370"
"19342","600","53","Malatya","malatya","Arguvan","arguvan","Şotik","otik","380"
"19343","600","53","Malatya","malatya","Arguvan","arguvan","Parçikan","par-ikan","390"
"19344","600","53","Malatya","malatya","Arguvan","arguvan","İsaköy","sak-y","400"
"19345","600","53","Malatya","malatya","Arguvan","arguvan","Tarlacık","tarlac-k","410"
"19346","600","53","Malatya","malatya","Arguvan","arguvan","Tatkınık","tatk-n-k","420"
"19347","600","53","Malatya","malatya","Arguvan","arguvan","Tepebağ","tepeba","430"
"19348","600","53","Malatya","malatya","Arguvan","arguvan","Yamaç","yama","440"
"19349","600","53","Malatya","malatya","Arguvan","arguvan","Yeni","yeni","450"
"19350","600","53","Malatya","malatya","Arguvan","arguvan","Yeniköy","yenik-y","460"
"19351","600","53","Malatya","malatya","Arguvan","arguvan","Yoncalı","yoncal","470"
"19352","600","53","Malatya","malatya","Arguvan","arguvan","Yürektaşı","y-rekta","480"
"19353","600","53","Malatya","malatya","Arguvan","arguvan","Yukarısülmenli","yukar-s-lmenli","490"
"19354","601","53","Malatya","malatya","Battalgazi","battalgazi","Adagören","adag-ren","10"
"19355","601","53","Malatya","malatya","Battalgazi","battalgazi","Akpınar","akp-nar","20"
"19356","601","53","Malatya","malatya","Battalgazi","battalgazi","Alacakapı","alacakap","30"
"19357","601","53","Malatya","malatya","Battalgazi","battalgazi","Alhanuşağı","alhanu-a","40"
"19358","601","53","Malatya","malatya","Battalgazi","battalgazi","Alişar","ali-ar","50"
"19359","601","53","Malatya","malatya","Battalgazi","battalgazi","Ağılyazı","a-lyaz","60"
"19360","601","53","Malatya","malatya","Battalgazi","battalgazi","Çamurlu","amurlu","70"
"19361","601","53","Malatya","malatya","Battalgazi","battalgazi","Aslanbey","aslanbey","80"
"19362","601","53","Malatya","malatya","Battalgazi","battalgazi","Ataköy","atak-y","90"
"19363","601","53","Malatya","malatya","Battalgazi","battalgazi","Başharık","ba-har-k","100"
"19364","601","53","Malatya","malatya","Battalgazi","battalgazi","Bahçelievler","bah-elievler","110"
"19365","601","53","Malatya","malatya","Battalgazi","battalgazi","Bahri","bahri","120"
"19366","601","53","Malatya","malatya","Battalgazi","battalgazi","Üçbağlar","ba-lar","130"
"19367","601","53","Malatya","malatya","Battalgazi","battalgazi","Bağtepe","ba-tepe","140"
"19368","601","53","Malatya","malatya","Battalgazi","battalgazi","Battalgazi","battalgazi","150"
"19369","601","53","Malatya","malatya","Battalgazi","battalgazi","Beydağı","beyda","160"
"19370","601","53","Malatya","malatya","Battalgazi","battalgazi","Beylerbaşı","beylerba","170"
"19371","601","53","Malatya","malatya","Battalgazi","battalgazi","B.hüseyinbey","b-h-seyinbey","180"
"19372","601","53","Malatya","malatya","Battalgazi","battalgazi","B.mustafa Paşa","b-mustafa-pa-a","190"
"19373","601","53","Malatya","malatya","Battalgazi","battalgazi","Boran","boran","200"
"19374","601","53","Malatya","malatya","Battalgazi","battalgazi","Bulgurlu","bulgurlu","210"
"19375","601","53","Malatya","malatya","Battalgazi","battalgazi","Bulutlu","bulutlu","220"
"19376","601","53","Malatya","malatya","Battalgazi","battalgazi","Cevherizade","cevherizade","230"
"19377","601","53","Malatya","malatya","Battalgazi","battalgazi","Cirikpınar","cirikp-nar","240"
"19378","601","53","Malatya","malatya","Battalgazi","battalgazi","Dabakhane","dabakhane","250"
"19379","601","53","Malatya","malatya","Battalgazi","battalgazi","Dolamantepe","dolamantepe","260"
"19380","601","53","Malatya","malatya","Battalgazi","battalgazi","Düzyol","d-zyol","270"
"19381","601","53","Malatya","malatya","Battalgazi","battalgazi","Şehitfevzi","ehitfevzi","280"
"19382","601","53","Malatya","malatya","Battalgazi","battalgazi","Ferhadiye","ferhadiye","290"
"19383","601","53","Malatya","malatya","Battalgazi","battalgazi","Fırat","f-rat","300"
"19384","601","53","Malatya","malatya","Battalgazi","battalgazi","Fırıncı","f-r-nc","310"
"19385","601","53","Malatya","malatya","Battalgazi","battalgazi","Göller","g-ller","320"
"19386","601","53","Malatya","malatya","Battalgazi","battalgazi","Gülümuşağı","g-l-mu-a","330"
"19387","601","53","Malatya","malatya","Battalgazi","battalgazi","Göztepe","g-ztepe","340"
"19388","601","53","Malatya","malatya","Battalgazi","battalgazi","Hacı Abdi","hac-abdi","350"
"19389","601","53","Malatya","malatya","Battalgazi","battalgazi","Hacıhaliloğluçiftliği","hac-halilo-lu-iftli-i","360"
"19390","601","53","Malatya","malatya","Battalgazi","battalgazi","Hacıyusuflar","hac-yusuflar","370"
"19391","601","53","Malatya","malatya","Battalgazi","battalgazi","Halfettin","halfettin","380"
"19392","601","53","Malatya","malatya","Battalgazi","battalgazi","Hamidiye","hamidiye","390"
"19393","601","53","Malatya","malatya","Battalgazi","battalgazi","Hanımınçiftliği","han-m-n-iftli-i","400"
"19394","601","53","Malatya","malatya","Battalgazi","battalgazi","Hasan Varol","hasan-varol","410"
"19395","601","53","Malatya","malatya","Battalgazi","battalgazi","Hasırcılar","has-rc-lar","420"
"19396","601","53","Malatya","malatya","Battalgazi","battalgazi","Hatunsuyu","hatunsuyu","430"
"19397","601","53","Malatya","malatya","Battalgazi","battalgazi","Hidayet","hidayet","440"
"19398","601","53","Malatya","malatya","Battalgazi","battalgazi","Hisartepe","hisartepe","450"
"19399","601","53","Malatya","malatya","Battalgazi","battalgazi","Şifa","ifa","460"
"19400","601","53","Malatya","malatya","Battalgazi","battalgazi","Şişman","i-man","470"
"19401","601","53","Malatya","malatya","Battalgazi","battalgazi","Kadıçayırı","kad-ay-r","480"
"19402","601","53","Malatya","malatya","Battalgazi","battalgazi","Kamıştaş","kam-ta","490"
"19403","601","53","Malatya","malatya","Battalgazi","battalgazi","Kapıkaya","kap-kaya","500"
"19404","601","53","Malatya","malatya","Battalgazi","battalgazi","Karabağlar","karaba-lar","510"
"19405","601","53","Malatya","malatya","Battalgazi","battalgazi","Karagöz","karag-z","520"
"19406","601","53","Malatya","malatya","Battalgazi","battalgazi","Karahan","karahan","530"
"19407","601","53","Malatya","malatya","Battalgazi","battalgazi","Karakaşçiftliğiköyü","karaka-iftli-ik-y","540"
"19408","601","53","Malatya","malatya","Battalgazi","battalgazi","Karaköy","karak-y","550"
"19409","601","53","Malatya","malatya","Battalgazi","battalgazi","Karatepe","karatepe","560"
"19410","601","53","Malatya","malatya","Battalgazi","battalgazi","Kavaklıbağ","kavakl-ba","570"
"19411","601","53","Malatya","malatya","Battalgazi","battalgazi","Kemerköprü","kemerk-pr","580"
"19412","601","53","Malatya","malatya","Battalgazi","battalgazi","Kernek","kernek","590"
"19413","601","53","Malatya","malatya","Battalgazi","battalgazi","K.hüseyinbey","k-h-seyinbey","600"
"19414","601","53","Malatya","malatya","Battalgazi","battalgazi","Şıkşık","k-k","610"
"19415","601","53","Malatya","malatya","Battalgazi","battalgazi","K.mustafa Paşa","k-mustafa-pa-a","620"
"19416","601","53","Malatya","malatya","Battalgazi","battalgazi","Kıraç","k-ra","630"
"19417","601","53","Malatya","malatya","Battalgazi","battalgazi","Kırçuval","k-r-uval","640"
"19418","601","53","Malatya","malatya","Battalgazi","battalgazi","Kuluşağı","kulu-a","650"
"19419","601","53","Malatya","malatya","Battalgazi","battalgazi","Merdivenler","merdivenler","660"
"19420","601","53","Malatya","malatya","Battalgazi","battalgazi","Merkez Beydağı","merkez-beyda","670"
"19421","601","53","Malatya","malatya","Battalgazi","battalgazi","Meydanbaşı","meydanba","680"
"19422","601","53","Malatya","malatya","Battalgazi","battalgazi","Meydancık","meydanc-k","690"
"19423","601","53","Malatya","malatya","Battalgazi","battalgazi","Üniversite","niversite","700"
"19424","601","53","Malatya","malatya","Battalgazi","battalgazi","Niyazi","niyazi","710"
"19425","601","53","Malatya","malatya","Battalgazi","battalgazi","Çöşnük","n-k","720"
"19426","601","53","Malatya","malatya","Battalgazi","battalgazi","Nuriye","nuriye","730"
"19427","601","53","Malatya","malatya","Battalgazi","battalgazi","Çolaklı","olakl","740"
"19428","601","53","Malatya","malatya","Battalgazi","battalgazi","Çolakoğlu","olako-lu","750"
"19429","601","53","Malatya","malatya","Battalgazi","battalgazi","Orduzu","orduzu","760"
"19430","601","53","Malatya","malatya","Battalgazi","battalgazi","Paşaköşkü","pa-ak-k","770"
"19431","601","53","Malatya","malatya","Battalgazi","battalgazi","Pelitli","pelitli","780"
"19432","601","53","Malatya","malatya","Battalgazi","battalgazi","Sancaktar","sancaktar","790"
"19433","601","53","Malatya","malatya","Battalgazi","battalgazi","Saray","saray","800"
"19434","601","53","Malatya","malatya","Battalgazi","battalgazi","Sarıcıoğlu","sar-c-o-lu","810"
"19435","601","53","Malatya","malatya","Battalgazi","battalgazi","Selçuklu","sel-uklu","820"
"19436","601","53","Malatya","malatya","Battalgazi","battalgazi","Serintepe","serintepe","830"
"19437","601","53","Malatya","malatya","Battalgazi","battalgazi","Sevildağ","sevilda","840"
"19438","601","53","Malatya","malatya","Battalgazi","battalgazi","İskender","skender","850"
"19439","601","53","Malatya","malatya","Battalgazi","battalgazi","İsmetiye","smetiye","860"
"19440","601","53","Malatya","malatya","Battalgazi","battalgazi","İstiklal","stiklal","870"
"19441","601","53","Malatya","malatya","Battalgazi","battalgazi","Tandoğan","tando-an","880"
"19442","601","53","Malatya","malatya","Battalgazi","battalgazi","Tanışık","tan-k","890"
"19443","601","53","Malatya","malatya","Battalgazi","battalgazi","Taştepe","ta-tepe","900"
"19444","601","53","Malatya","malatya","Battalgazi","battalgazi","Tokluca","tokluca","910"
"19445","601","53","Malatya","malatya","Battalgazi","battalgazi","Toptaş","topta","920"
"19446","601","53","Malatya","malatya","Battalgazi","battalgazi","Toygar","toygar","930"
"19447","601","53","Malatya","malatya","Battalgazi","battalgazi","Uluköy","uluk-y","940"
"19448","601","53","Malatya","malatya","Battalgazi","battalgazi","Yamaç","yama","950"
"19449","601","53","Malatya","malatya","Battalgazi","battalgazi","Yarımcahan","yar-mcahan","960"
"19450","601","53","Malatya","malatya","Battalgazi","battalgazi","Yaygın","yayg-n","970"
"19451","601","53","Malatya","malatya","Battalgazi","battalgazi","Yenice","yenice","980"
"19452","601","53","Malatya","malatya","Battalgazi","battalgazi","Yenihamam","yenihamam","990"
"19453","601","53","Malatya","malatya","Battalgazi","battalgazi","Yeniköy","yenik-y","1000"
"19454","601","53","Malatya","malatya","Battalgazi","battalgazi","Yıldıztepe","y-ld-ztepe","1010"
"19455","601","53","Malatya","malatya","Battalgazi","battalgazi","Zafer","zafer","1020"
"19456","601","53","Malatya","malatya","Battalgazi","battalgazi","Üzümlü","z-ml","1030"
"19457","601","53","Malatya","malatya","Battalgazi","battalgazi","İzzetiye","zzetiye","1040"
"19458","602","53","Malatya","malatya","Darende","darende","Aşağıulupınar","a-a-ulup-nar","10"
"19459","602","53","Malatya","malatya","Darende","darende","Akçatoprak","ak-atoprak","20"
"19460","602","53","Malatya","malatya","Darende","darende","Akbaba","akbaba","30"
"19461","602","53","Malatya","malatya","Darende","darende","Akova","akova","40"
"19462","602","53","Malatya","malatya","Darende","darende","Ağılbaşı","a-lba","50"
"19463","602","53","Malatya","malatya","Darende","darende","Ağılyazı","a-lyaz","60"
"19464","602","53","Malatya","malatya","Darende","darende","Çaybaşı","ayba","70"
"19465","602","53","Malatya","malatya","Darende","darende","Ayvalı","ayval","80"
"19466","602","53","Malatya","malatya","Darende","darende","Başkaya","ba-kaya","90"
"19467","602","53","Malatya","malatya","Darende","darende","Balaban","balaban","100"
"19468","602","53","Malatya","malatya","Darende","darende","Barındır","bar-nd-r","110"
"19469","602","53","Malatya","malatya","Darende","darende","Baytarbağı","baytarba","120"
"19470","602","53","Malatya","malatya","Darende","darende","Beybağı","beyba","130"
"19471","602","53","Malatya","malatya","Darende","darende","İbrahimpaşa","brahimpa-a","140"
"19472","602","53","Malatya","malatya","Darende","darende","Şendere","endere","150"
"19473","602","53","Malatya","malatya","Darende","darende","Gaziköy","gazik-y","160"
"19474","602","53","Malatya","malatya","Darende","darende","Güdül","g-d-l","170"
"19475","602","53","Malatya","malatya","Darende","darende","Gökçeören","g-k-e-ren","180"
"19476","602","53","Malatya","malatya","Darende","darende","Gökyar","g-kyar","190"
"19477","602","53","Malatya","malatya","Darende","darende","Göllüce","g-ll-ce","200"
"19478","602","53","Malatya","malatya","Darende","darende","Günerli","g-nerli","210"
"19479","602","53","Malatya","malatya","Darende","darende","Günpınar","g-np-nar","220"
"19480","602","53","Malatya","malatya","Darende","darende","Hacıderviş","hac-dervi","230"
"19481","602","53","Malatya","malatya","Darende","darende","Hacılar Şeyhli","hac-lar-eyhli","240"
"19482","602","53","Malatya","malatya","Darende","darende","Hacılar Sıragöz","hac-lar-s-rag-z","250"
"19483","602","53","Malatya","malatya","Darende","darende","Hacolar","hacolar","260"
"19484","602","53","Malatya","malatya","Darende","darende","Heyiketeği","heyikete-i","270"
"19485","602","53","Malatya","malatya","Darende","darende","Hisarcık","hisarc-k","280"
"19486","602","53","Malatya","malatya","Darende","darende","Hisarkale","hisarkale","290"
"19487","602","53","Malatya","malatya","Darende","darende","Ilıca","il-ca","300"
"19488","602","53","Malatya","malatya","Darende","darende","Irmaklı","irmakl","310"
"19489","602","53","Malatya","malatya","Darende","darende","Kaldırım","kald-r-m","320"
"19490","602","53","Malatya","malatya","Darende","darende","Karabacak","karabacak","330"
"19491","602","53","Malatya","malatya","Darende","darende","Karabayır","karabay-r","340"
"19492","602","53","Malatya","malatya","Darende","darende","Karaoğuz","karao-uz","350"
"19493","602","53","Malatya","malatya","Darende","darende","Kavak","kavak","360"
"19494","602","53","Malatya","malatya","Darende","darende","Kaynak","kaynak","370"
"19495","602","53","Malatya","malatya","Darende","darende","Kerimli","kerimli","380"
"19496","602","53","Malatya","malatya","Darende","darende","Kılıçbağı","k-l-ba","390"
"19497","602","53","Malatya","malatya","Darende","darende","Kölükler","k-l-kler","400"
"19498","602","53","Malatya","malatya","Darende","darende","Kurudere","kurudere","410"
